l,train_index,test_index,||W_in||,||b_in||,||W||,good_rows_W_in,linear_rows_W_in,extreme_rows_W_in,tau_f_rmse,tau_f_se,rmse,se,0_rows_W_in,0_cols_W,avg_bad_features,avg_abs_col_sum_W,tau_f_se_train
66.0,128854.0,952.0,0.003066782647906902,0.33730304746335144,170.64692836551217,0.0,0.0,1.0,0.6188,0.5096,8494.53970356638,72157204.77546558,0.96484375,0.0,0.99667236328125,10.461730135403815,0.182
67.0,24020.0,84.0,0.002495863997217878,0.32785218149710155,145.89993496199975,0.0,0.0,1.0,0.2184,0.1456,0.6989675718793416,0.48855566653890287,0.98046875,0.0,0.99705322265625,9.136023121156313,0.3276
68.0,43531.0,696.0,inf,0.32908991965012413,155.27701608506464,0.0,0.0,1.0,0.4914,0.1274,0.7761701300512299,0.6024400707837431,0.9453125,0.0,0.9946728515625,9.774292368612578,0.1638
69.0,164116.0,1574.0,0.013174666093138014,0.3350555250886384,174.94740328939758,0.0,0.0,1.0,0.637,0.455,0.811065898801607,0.6578278921988587,0.94921875,0.0,0.99529541015625,11.011292068777436,0.1274
70.0,140533.0,1257.0,0.08311228977439435,0.33320867647521524,147.61516999025906,0.0,0.0,1.0,0.40040000000000003,0.2912,9796.030157304745,95962206.8428242,0.9375,0.0,0.99376220703125,9.441612746334613,0.1092
71.0,124390.0,4168.0,0.00459727357427377,0.33323589941407067,157.2446769767082,0.0,0.0,1.0,0.546,0.4186,0.7661387843606927,0.5869686369016803,0.98046875,0.0,0.99644287109375,9.570144881477137,0.091
72.0,163129.0,164.0,inf,0.33110343645483686,163.45970651495057,0.0,0.0,1.0,0.182,0.1092,0.7789030770976251,0.6066900035121491,0.9453125,0.0,0.9957958984375,10.153363076642279,0.1274
73.0,4105.0,938.0,0.006162038788961087,0.33710276459066635,165.79870890064095,0.0,0.0,1.0,0.4186,0.273,0.7822561782595248,0.6119247284251973,0.9453125,0.0,0.9927880859375,10.385448508869445,0.091
74.0,58924.0,1097.0,0.004950006321861347,0.33455611167396565,160.87491659140008,0.0,0.0,1.0,0.2912,0.1456,0.7803427924173246,0.6089348736776681,0.94921875,0.0,0.99517333984375,10.072709942822872,0.3458
75.0,111508.0,1370.0,0.0032748610445224643,0.3321585318268372,144.6564339013194,0.0,0.0,1.0,0.3094,0.20020000000000002,0.7643289387970265,0.5841987266825894,0.9609375,0.0,0.99572265625,9.165486248286697,0.364
76.0,134978.0,4041.0,0.004822896114067587,0.3371508225471009,156.45132878770255,0.0,0.0,1.0,0.2184,0.1638,0.7062060402756427,0.4987269713218023,0.9453125,0.0,0.99341796875,9.139957494031705,0.273
77.0,136729.0,1318.0,0.0032213291490414873,0.3328436543156517,156.7781817780484,0.0,0.0,1.0,0.6734,0.4914,0.7947323954216122,0.6315995803325744,0.953125,0.0,0.99553955078125,10.155264186861324,0.0728
78.0,87785.0,3456.0,0.0037730668048452723,0.3336065366745374,161.84891602512528,0.0,0.0,1.0,0.1456,0.091,0.7585060418859473,0.5753314155774873,0.94921875,0.0,0.99552978515625,9.744961988949854,0.0728
79.0,15514.0,4644.0,inf,0.336676734851129,154.03512089536693,0.0,0.0,1.0,0.091,0.0728,8648.542740842398,74797291.54017773,0.93359375,0.0,0.99436767578125,9.502210834582911,0.0728
80.0,63953.0,4379.0,0.007614015795516482,0.32990320654735533,146.111372429809,0.0,0.0,1.0,0.3458,0.2548,0.7175780467676092,0.5149182532028164,0.94140625,0.0,0.9943359375,9.19510182070934,0.2366
81.0,26385.0,2211.0,0.004743994349470849,0.3328891009448146,172.49070380130365,0.0,0.0,1.0,0.3094,0.182,0.6847757440231126,0.46891781960240775,0.94140625,0.0,0.9944091796875,10.143349873649186,0.1274
82.0,135565.0,4178.0,0.005673225767095725,0.3232013809169757,147.18930174466703,0.0,0.0,1.0,0.2912,0.1274,0.702514858040936,0.4935271257682764,0.953125,0.0,0.99518798828125,9.054718344596608,0.20020000000000002
